space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
7	77736670	77736855	186	MACS_peak_2016 ENSMUSG00000030551	MACS_peak_2016	-	ENSMUSG00000030551	77496836	77511632	upstream	-225038	225038	NearestStart
7	77749758	77749973	216	MACS_peak_2017 ENSMUSG00000030551	MACS_peak_2017	-	ENSMUSG00000030551	77496836	77511632	upstream	-238126	238126	NearestStart
7	77933846	77933948	103	MACS_peak_2018 ENSMUSG00000030551	MACS_peak_2018	-	ENSMUSG00000030551	77496836	77511632	upstream	-422214	422214	NearestStart
7	79149297	79149450	154	MACS_peak_2019 ENSMUSG00000032776	MACS_peak_2019	-	ENSMUSG00000032776	79222718	79451481	downstream	302184	73268	NearestStart
7	79470977	79471161	185	MACS_peak_2020 ENSMUSG00000032776	MACS_peak_2020	-	ENSMUSG00000032776	79222718	79451481	upstream	-19496	19496	NearestStart
7	80680095	80680259	165	MACS_peak_2022 ENSMUSG00000078671	MACS_peak_2022	-	ENSMUSG00000078671	80649967	80686632	inside	6537	6373	NearestStart
7	80747808	80747988	181	MACS_peak_2023 ENSMUSG00000065729	MACS_peak_2023	-	ENSMUSG00000065729	80790871	80790975	downstream	43167	42883	NearestStart
7	80774165	80774313	149	MACS_peak_2024 ENSMUSG00000065729	MACS_peak_2024	-	ENSMUSG00000065729	80790871	80790975	downstream	16810	16558	NearestStart
7	81584753	81584867	115	MACS_peak_2025 ENSMUSG00000025790	MACS_peak_2025	-	ENSMUSG00000025790	81420304	81699666	inside	114913	114799	NearestStart
7	87014144	87014252	109	MACS_peak_2028 ENSMUSG00000039062	MACS_peak_2028	-	ENSMUSG00000039062	86966689	86993096	upstream	-21048	21048	NearestStart
7	87275187	87275437	251	MACS_peak_2030 ENSMUSG00000030541	MACS_peak_2030	-	ENSMUSG00000030541	87239736	87260218	upstream	-14969	14969	NearestStart
7	87890391	87890549	159	MACS_peak_2031 ENSMUSG00000030527	MACS_peak_2031	-	ENSMUSG00000030527	87731513	87833763	upstream	-56628	56628	NearestStart
7	88625875	88626064	190	MACS_peak_2033 ENSMUSG00000062444	MACS_peak_2033	-	ENSMUSG00000062444	88605288	88638669	inside	12794	12605	NearestStart
7	91027634	91027807	174	MACS_peak_2035 ENSMUSG00000070462	MACS_peak_2035	-	ENSMUSG00000070462	91028383	91032815	downstream	5181	576	NearestStart
7	97155656	97155777	122	MACS_peak_2037 ENSMUSG00000030619	MACS_peak_2037	-	ENSMUSG00000030619	97103166	97129493	upstream	-26163	26163	NearestStart
7	102628702	102628927	226	MACS_peak_2039 ENSMUSG00000065875	MACS_peak_2039	-	ENSMUSG00000065875	102590861	102590967	upstream	-37735	37735	NearestStart
7	104890416	104890553	138	MACS_peak_2041 ENSMUSG00000042797	MACS_peak_2041	-	ENSMUSG00000042797	104874889	104886497	upstream	-3919	3919	NearestStart
7	114483138	114483387	250	MACS_peak_2043 ENSMUSG00000076951	MACS_peak_2043	-	ENSMUSG00000076951	114463168	114463277	upstream	-19861	19861	NearestStart
7	114805125	114805264	140	MACS_peak_2045 ENSMUSG00000049740	MACS_peak_2045	-	ENSMUSG00000049740	114768047	114768379	upstream	-36746	36746	NearestStart
7	114823789	114823929	141	MACS_peak_2046 ENSMUSG00000049740	MACS_peak_2046	-	ENSMUSG00000049740	114768047	114768379	upstream	-55410	55410	NearestStart
7	116591687	116591895	209	MACS_peak_2047 ENSMUSG00000031027	MACS_peak_2047	-	ENSMUSG00000031027	116422735	116582595	upstream	-9092	9092	NearestStart
7	116753569	116753809	241	MACS_peak_2048 ENSMUSG00000031024	MACS_peak_2048	-	ENSMUSG00000031024	116667425	116760661	inside	7092	6852	NearestStart
7	123009780	123009907	128	MACS_peak_2053 ENSMUSG00000051910	MACS_peak_2053	-	ENSMUSG00000051910	122614858	123174561	inside	164781	164654	NearestStart
7	126120357	126120462	106	MACS_peak_2055 ENSMUSG00000008734	MACS_peak_2055	-	ENSMUSG00000008734	126117168	126138675	inside	18318	3189	NearestStart
7	126203961	126204122	162	MACS_peak_2056 ENSMUSG00000008734	MACS_peak_2056	-	ENSMUSG00000008734	126117168	126138675	upstream	-65286	65286	NearestStart
7	130479800	130479976	177	MACS_peak_2059 ENSMUSG00000030766	MACS_peak_2059	-	ENSMUSG00000030766	130350805	130513405	inside	33605	33429	NearestStart
7	133360582	133360714	133	MACS_peak_2060 ENSMUSG00000000131	MACS_peak_2060	-	ENSMUSG00000000131	133245237	133343922	upstream	-16660	16660	NearestStart
7	134376183	134376297	115	MACS_peak_2062 ENSMUSG00000054461	MACS_peak_2062	-	ENSMUSG00000054461	134376338	134376643	downstream	460	41	NearestStart
7	135020398	135020527	130	MACS_peak_2063 ENSMUSG00000049728	MACS_peak_2063	-	ENSMUSG00000049728	135009231	135020294	upstream	-104	104	NearestStart
7	137408149	137408425	277	MACS_peak_2065 ENSMUSG00000030849	MACS_peak_2065	-	ENSMUSG00000030849	137305967	137410322	inside	2173	1897	NearestStart
7	140304405	140304590	186	MACS_peak_2068 ENSMUSG00000030970	MACS_peak_2068	-	ENSMUSG00000030970	140179304	140315050	inside	10645	10460	NearestStart
7	140633534	140633652	119	MACS_peak_2069 ENSMUSG00000030976	MACS_peak_2069	-	ENSMUSG00000030976	140778707	140793841	downstream	160307	145055	NearestStart
7	140867819	140867923	105	MACS_peak_2070 ENSMUSG00000030981	MACS_peak_2070	-	ENSMUSG00000030981	140865953	140871744	inside	3925	1866	NearestStart
7	144509097	144509236	140	MACS_peak_2076 ENSMUSG00000010476	MACS_peak_2076	-	ENSMUSG00000010476	144385404	144506128	upstream	-2969	2969	NearestStart
7	145345247	145345383	137	MACS_peak_2077 ENSMUSG00000064575	MACS_peak_2077	-	ENSMUSG00000064575	145293116	145293222	upstream	-52025	52025	NearestStart
7	147246924	147247102	179	MACS_peak_2083 ENSMUSG00000025469	MACS_peak_2083	-	ENSMUSG00000025469	147232157	147234985	upstream	-11939	11939	NearestStart
7	148145303	148145760	458	MACS_peak_2084 ENSMUSG00000060591	MACS_peak_2084	-	ENSMUSG00000060591	148140736	148141860	upstream	-3443	3443	NearestStart
7	151761119	151761265	147	MACS_peak_2086 ENSMUSG00000031077	MACS_peak_2086	-	ENSMUSG00000031077	151765599	151768331	downstream	7212	4334	NearestStart
7	152313926	152314029	104	MACS_peak_2089 ENSMUSG00000048677	MACS_peak_2089	-	ENSMUSG00000048677	152439828	152469832	downstream	155906	125799	NearestStart
7	4075926	4076065	140	MACS_peak_1979 ENSMUSG00000030428	MACS_peak_1979	+	ENSMUSG00000030428	4071132	4086947	inside	4794	4794	Overlapping
7	31071839	31071970	132	MACS_peak_1994 ENSMUSG00000013928	MACS_peak_1994	+	ENSMUSG00000013928	31065113	31075256	inside	6726	3286	Overlapping
7	52806993	52807182	190	MACS_peak_1999 ENSMUSG00000040428	MACS_peak_1999	+	ENSMUSG00000040428	52781700	52809599	inside	25293	2417	Overlapping
7	56603349	56603538	190	MACS_peak_2003 ENSMUSG00000052512	MACS_peak_2003	+	ENSMUSG00000052512	56219736	56749370	inside	383613	145832	Overlapping
7	56704090	56704238	149	MACS_peak_2004 ENSMUSG00000052512	MACS_peak_2004	+	ENSMUSG00000052512	56219736	56749370	inside	484354	45132	Overlapping
7	63254452	63254613	162	MACS_peak_2007 ENSMUSG00000047037	MACS_peak_2007	-	ENSMUSG00000047037	63233855	63274943	inside	20491	20330	Overlapping
7	87890391	87890549	159	MACS_peak_2031 ENSMUSG00000030536	MACS_peak_2031	-	ENSMUSG00000030536	87857673	87948180	inside	57789	32718	Overlapping
7	103353610	103353717	108	MACS_peak_2040 ENSMUSG00000048078	MACS_peak_2040	+	ENSMUSG00000048078	103319754	104059603	inside	33856	33856	Overlapping
7	109564485	109564587	103	MACS_peak_2042 ENSMUSG00000030987	MACS_peak_2042	+	ENSMUSG00000030987	109416320	109585362	inside	148165	20775	Overlapping
7	114805125	114805264	140	MACS_peak_2045 ENSMUSG00000036528	MACS_peak_2045	+	ENSMUSG00000036528	114738780	114891111	inside	66345	66345	Overlapping
7	114823789	114823929	141	MACS_peak_2046 ENSMUSG00000036528	MACS_peak_2046	+	ENSMUSG00000036528	114738780	114891111	inside	85009	67182	Overlapping
7	129621548	129621720	173	MACS_peak_2058 ENSMUSG00000052889	MACS_peak_2058	+	ENSMUSG00000052889	129432639	129777916	inside	188909	156196	Overlapping
7	140951791	140951937	147	MACS_peak_2071 ENSMUSG00000030986	MACS_peak_2071	-	ENSMUSG00000030986	140912618	140974409	inside	22618	22472	Overlapping
7	144445409	144445529	121	MACS_peak_2075 ENSMUSG00000010476	MACS_peak_2075	-	ENSMUSG00000010476	144385404	144506128	inside	60719	60005	Overlapping
7	151761119	151761265	147	MACS_peak_2086 ENSMUSG00000073778	MACS_peak_2086	+	ENSMUSG00000073778	151753260	151767417	inside	7859	6152	Overlapping
8	3414958	3415060	103	MACS_peak_2090 ENSMUSG00000004568	MACS_peak_2090	+	ENSMUSG00000004568	3393008	3456600	inside	21950	21950	NearestStart
8	3416823	3416931	109	MACS_peak_2091 ENSMUSG00000004568	MACS_peak_2091	+	ENSMUSG00000004568	3393008	3456600	inside	23815	23815	NearestStart
8	3567931	3568044	114	MACS_peak_2092 ENSMUSG00000065952	MACS_peak_2092	+	ENSMUSG00000065952	3582802	3584776	upstream	-14871	14758	NearestStart
8	12050911	12051164	254	MACS_peak_2100 ENSMUSG00000031512	MACS_peak_2100	+	ENSMUSG00000031512	11840519	11855760	downstream	210392	195151	NearestStart
8	12261727	12261829	103	MACS_peak_2101 ENSMUSG00000074473	MACS_peak_2101	+	ENSMUSG00000074473	12278819	12280657	upstream	-17092	16990	NearestStart
8	12504262	12504398	137	MACS_peak_2102 ENSMUSG00000010435	MACS_peak_2102	+	ENSMUSG00000010435	12573049	12600738	upstream	-68787	68651	NearestStart
8	12871468	12871718	251	MACS_peak_2103 ENSMUSG00000031442	MACS_peak_2103	+	ENSMUSG00000031442	12873827	13020509	upstream	-2359	2109	NearestStart
8	15843246	15843474	229	MACS_peak_2105 ENSMUSG00000077051	MACS_peak_2105	+	ENSMUSG00000077051	15418536	15418645	downstream	424710	424601	NearestStart
8	18843463	18843565	103	MACS_peak_2108 ENSMUSG00000031467	MACS_peak_2108	+	ENSMUSG00000031467	18846537	18881972	upstream	-3074	2972	NearestStart
8	22886601	22886708	108	MACS_peak_2109 ENSMUSG00000044748	MACS_peak_2109	+	ENSMUSG00000044748	22887071	22905656	upstream	-470	363	NearestStart
8	24011716	24011818	103	MACS_peak_2111 ENSMUSG00000031540	MACS_peak_2111	+	ENSMUSG00000031540	23970007	24053734	inside	41709	41709	NearestStart
8	24672562	24672724	163	MACS_peak_2112 ENSMUSG00000037492	MACS_peak_2112	+	ENSMUSG00000037492	24780135	25173575	upstream	-107573	107411	NearestStart
8	25154818	25154997	180	MACS_peak_2113 ENSMUSG00000053979	MACS_peak_2113	+	ENSMUSG00000053979	25284376	25296042	upstream	-129558	129379	NearestStart
8	25233329	25233447	119	MACS_peak_2114 ENSMUSG00000053979	MACS_peak_2114	+	ENSMUSG00000053979	25284376	25296042	upstream	-51047	50929	NearestStart
8	25394597	25394767	171	MACS_peak_2115 ENSMUSG00000053979	MACS_peak_2115	+	ENSMUSG00000053979	25284376	25296042	downstream	110221	98555	NearestStart
8	28373127	28373229	103	MACS_peak_2119 ENSMUSG00000031490	MACS_peak_2119	+	ENSMUSG00000031490	28370850	28385985	inside	2277	2277	NearestStart
8	31759140	31759273	134	MACS_peak_2121 ENSMUSG00000039661	MACS_peak_2121	+	ENSMUSG00000039661	32200134	32207506	upstream	-440994	440861	NearestStart
8	34554109	34554389	281	MACS_peak_2123 ENSMUSG00000048544	MACS_peak_2123	+	ENSMUSG00000048544	34539268	34542471	downstream	14841	11638	NearestStart
8	34888470	34888626	157	MACS_peak_2124 ENSMUSG00000031585	MACS_peak_2124	+	ENSMUSG00000031585	34842574	34887041	downstream	45896	1429	NearestStart
8	35790905	35791083	179	MACS_peak_2125 ENSMUSG00000031530	MACS_peak_2125	+	ENSMUSG00000031530	35870351	35882948	upstream	-79446	79268	NearestStart
8	35795825	35796073	249	MACS_peak_2126 ENSMUSG00000031530	MACS_peak_2126	+	ENSMUSG00000031530	35870351	35882948	upstream	-74526	74278	NearestStart
8	36332202	36332316	115	MACS_peak_2127 ENSMUSG00000046794	MACS_peak_2127	+	ENSMUSG00000046794	36438795	36451178	upstream	-106593	106479	NearestStart
8	37218670	37218946	277	MACS_peak_2128 ENSMUSG00000050271	MACS_peak_2128	+	ENSMUSG00000050271	37157882	37210841	downstream	60788	7829	NearestStart
8	37602516	37602750	235	MACS_peak_2129 ENSMUSG00000039620	MACS_peak_2129	+	ENSMUSG00000039620	37521211	37577374	downstream	81305	25142	NearestStart
8	37613247	37613350	104	MACS_peak_2130 ENSMUSG00000039620	MACS_peak_2130	+	ENSMUSG00000039620	37521211	37577374	downstream	92036	35873	NearestStart
8	41277688	41277790	103	MACS_peak_2131 ENSMUSG00000039478	MACS_peak_2131	+	ENSMUSG00000039478	41393405	41470016	upstream	-115717	115615	NearestStart
8	46064798	46064992	195	MACS_peak_2133 ENSMUSG00000070047	MACS_peak_2133	+	ENSMUSG00000070047	46035568	46137611	inside	29230	29230	NearestStart
8	48812227	48812540	314	MACS_peak_2137 ENSMUSG00000064508	MACS_peak_2137	+	ENSMUSG00000064508	48804600	48804723	downstream	7627	7504	NearestStart
8	49006272	49006491	220	MACS_peak_2138 ENSMUSG00000064519	MACS_peak_2138	+	ENSMUSG00000064519	48984536	48984648	downstream	21736	21624	NearestStart
8	49264427	49264686	260	MACS_peak_2139 ENSMUSG00000031562	MACS_peak_2139	+	ENSMUSG00000031562	49195539	49227017	downstream	68888	37410	NearestStart
8	52255670	52255780	111	MACS_peak_2141 ENSMUSG00000065337	MACS_peak_2141	+	ENSMUSG00000065337	53163954	53164096	upstream	-908284	908174	NearestStart
8	55161757	55161898	142	MACS_peak_2142 ENSMUSG00000031520	MACS_peak_2142	+	ENSMUSG00000031520	55162960	55272450	upstream	-1203	1062	NearestStart
8	59889444	59889565	122	MACS_peak_2143 ENSMUSG00000031610	MACS_peak_2143	+	ENSMUSG00000031610	59934852	59956383	upstream	-45408	45287	NearestStart
8	67452956	67453114	159	MACS_peak_2147 ENSMUSG00000025521	MACS_peak_2147	+	ENSMUSG00000025521	67471114	67492933	upstream	-18158	18000	NearestStart
8	70944340	70944638	299	MACS_peak_2152 ENSMUSG00000053886	MACS_peak_2152	+	ENSMUSG00000053886	70800642	70871477	downstream	143698	72863	NearestStart
8	71551782	71552014	233	MACS_peak_2153 ENSMUSG00000006273	MACS_peak_2153	+	ENSMUSG00000006273	71612672	71637604	upstream	-60890	60658	NearestStart
8	72654102	72654229	128	MACS_peak_2154 ENSMUSG00000071078	MACS_peak_2154	+	ENSMUSG00000071078	72655246	72657638	upstream	-1144	1017	NearestStart
8	74136234	74136344	111	MACS_peak_2156 ENSMUSG00000034807	MACS_peak_2156	+	ENSMUSG00000034807	74135068	74148804	inside	1166	1166	NearestStart
8	74432769	74432871	103	MACS_peak_2157 ENSMUSG00000052439	MACS_peak_2157	+	ENSMUSG00000052439	74432507	74440253	inside	262	262	NearestStart
8	74840025	74840291	267	MACS_peak_2159 ENSMUSG00000055148	MACS_peak_2159	+	ENSMUSG00000055148	74842961	74845553	upstream	-2936	2670	NearestStart
8	74858200	74858468	269	MACS_peak_2160 ENSMUSG00000055148	MACS_peak_2160	+	ENSMUSG00000055148	74842961	74845553	downstream	15239	12647	NearestStart
8	77540082	77540184	103	MACS_peak_2162 ENSMUSG00000042870	MACS_peak_2162	+	ENSMUSG00000042870	77557608	77594010	upstream	-17526	17424	NearestStart
8	80592157	80592447	291	MACS_peak_2163 ENSMUSG00000037101	MACS_peak_2163	+	ENSMUSG00000037101	80737196	80918224	upstream	-145039	144749	NearestStart
8	81102067	81102184	118	MACS_peak_2165 ENSMUSG00000031684	MACS_peak_2165	+	ENSMUSG00000031684	81033267	81257902	inside	68800	68800	NearestStart
8	81603233	81603386	154	MACS_peak_2166 ENSMUSG00000071064	MACS_peak_2166	+	ENSMUSG00000071064	81552336	81717642	inside	50897	50897	NearestStart
8	84417271	84417536	266	MACS_peak_2169 ENSMUSG00000037940	MACS_peak_2169	+	ENSMUSG00000037940	84239099	84646634	inside	178172	178172	NearestStart
8	85506861	85507051	191	MACS_peak_2170 ENSMUSG00000047747	MACS_peak_2170	+	ENSMUSG00000047747	85387255	85608713	inside	119606	101662	NearestStart
8	85560764	85561014	251	MACS_peak_2171 ENSMUSG00000031709	MACS_peak_2171	+	ENSMUSG00000031709	85689974	85796838	upstream	-129210	128960	NearestStart
8	88917775	88917894	120	MACS_peak_2175 ENSMUSG00000065737	MACS_peak_2175	+	ENSMUSG00000065737	88816400	88816497	downstream	101375	101278	NearestStart
8	90661622	90661752	131	MACS_peak_2178 ENSMUSG00000031657	MACS_peak_2178	+	ENSMUSG00000031657	90661755	90695896	upstream	-133	3	NearestStart
8	91415303	91415424	122	MACS_peak_2179 ENSMUSG00000075581	MACS_peak_2179	+	ENSMUSG00000075581	91330252	91331050	downstream	85051	84253	NearestStart
8	93194732	93194994	263	MACS_peak_2187 ENSMUSG00000056608	MACS_peak_2187	+	ENSMUSG00000056608	93352736	93578407	upstream	-158004	157742	NearestStart
8	93375555	93375657	103	MACS_peak_2188 ENSMUSG00000056608	MACS_peak_2188	+	ENSMUSG00000056608	93352736	93578407	inside	22819	22819	NearestStart
8	93889815	93890022	208	MACS_peak_2189 ENSMUSG00000055932	MACS_peak_2189	+	ENSMUSG00000055932	93837458	94192328	inside	52357	52357	NearestStart
8	94033168	94033277	110	MACS_peak_2190 ENSMUSG00000055932	MACS_peak_2190	+	ENSMUSG00000055932	93837458	94192328	inside	195710	159051	NearestStart
8	94658104	94658299	196	MACS_peak_2192 ENSMUSG00000065636	MACS_peak_2192	+	ENSMUSG00000065636	94563816	94563919	downstream	94288	94185	NearestStart
8	94926685	94926805	121	MACS_peak_2193 ENSMUSG00000031737	MACS_peak_2193	+	ENSMUSG00000031737	94881724	94884993	downstream	44961	41692	NearestStart
8	98357455	98357601	147	MACS_peak_2197 ENSMUSG00000061104	MACS_peak_2197	+	ENSMUSG00000061104	98349254	98350033	downstream	8201	7422	NearestStart
8	107956141	107956298	158	MACS_peak_2200 ENSMUSG00000054320	MACS_peak_2200	+	ENSMUSG00000054320	107937541	107987979	inside	18600	18600	NearestStart
8	108813268	108813375	108	MACS_peak_2201 ENSMUSG00000074113	MACS_peak_2201	+	ENSMUSG00000074113	108807205	108823917	inside	6063	6063	NearestStart
8	108939219	108939335	117	MACS_peak_2202 ENSMUSG00000031907	MACS_peak_2202	+	ENSMUSG00000031907	108939239	108949789	overlapStart	-20	20	NearestStart
8	109396450	109396574	125	MACS_peak_2203 ENSMUSG00000031910	MACS_peak_2203	+	ENSMUSG00000031910	109394142	109406802	inside	2308	2308	NearestStart
8	109487347	109487511	165	MACS_peak_2204 ENSMUSG00000041308	MACS_peak_2204	+	ENSMUSG00000041308	109459650	109538092	inside	27697	27697	NearestStart
8	109811505	109811733	229	MACS_peak_2205 ENSMUSG00000003847	MACS_peak_2205	+	ENSMUSG00000003847	109817370	109903417	upstream	-5865	5637	NearestStart
8	114557030	114557132	103	MACS_peak_2210 ENSMUSG00000033430	MACS_peak_2210	+	ENSMUSG00000033430	114535305	114543090	downstream	21725	13940	NearestStart
8	115219739	115219900	162	MACS_peak_2211 ENSMUSG00000031772	MACS_peak_2211	+	ENSMUSG00000031772	115093943	115406617	inside	125796	125796	NearestStart
8	116122427	116122571	145	MACS_peak_2212 ENSMUSG00000078908	MACS_peak_2212	+	ENSMUSG00000078908	116159486	116169078	upstream	-37059	36915	NearestStart
8	117331694	117331815	122	MACS_peak_2214 ENSMUSG00000004637	MACS_peak_2214	+	ENSMUSG00000004637	116963595	117875726	inside	368099	368099	NearestStart
8	118793500	118793616	117	MACS_peak_2215 ENSMUSG00000034467	MACS_peak_2215	+	ENSMUSG00000034467	119028915	119039796	upstream	-235415	235299	NearestStart
8	120027564	120027675	112	MACS_peak_2217 ENSMUSG00000034330	MACS_peak_2217	+	ENSMUSG00000034330	120022180	120159040	inside	5384	5384	NearestStart
8	122858927	122859039	113	MACS_peak_2220 ENSMUSG00000031822	MACS_peak_2220	+	ENSMUSG00000031822	123012766	123105276	upstream	-153839	153727	NearestStart
8	122899165	122899284	120	MACS_peak_2221 ENSMUSG00000031822	MACS_peak_2221	+	ENSMUSG00000031822	123012766	123105276	upstream	-113601	113482	NearestStart
8	123195844	123195946	103	MACS_peak_2223 ENSMUSG00000031818	MACS_peak_2223	+	ENSMUSG00000031818	123192190	123198107	inside	3654	2161	NearestStart
8	124473907	124474016	110	MACS_peak_2224 ENSMUSG00000025316	MACS_peak_2224	+	ENSMUSG00000025316	124474447	124549969	upstream	-540	431	NearestStart
8	126612027	126612184	158	MACS_peak_2226 ENSMUSG00000031976	MACS_peak_2226	+	ENSMUSG00000031976	126545408	126572404	downstream	66619	39623	NearestStart
8	128223478	128223716	239	MACS_peak_2227 ENSMUSG00000050930	MACS_peak_2227	+	ENSMUSG00000050930	128193766	128197256	downstream	29712	26222	NearestStart
8	131062368	131062552	185	MACS_peak_2230 ENSMUSG00000075864	MACS_peak_2230	+	ENSMUSG00000075864	131174897	131175003	upstream	-112529	112345	NearestStart
8	4192950	4193052	103	MACS_peak_2093 ENSMUSG00000064125	MACS_peak_2093	-	ENSMUSG00000064125	4209545	4217312	downstream	24362	16493	NearestStart
8	6608926	6609028	103	MACS_peak_2094 ENSMUSG00000070157	MACS_peak_2094	-	ENSMUSG00000070157	7428222	7428328	downstream	819402	819194	NearestStart
8	8484777	8484918	142	MACS_peak_2095 ENSMUSG00000001300	MACS_peak_2095	-	ENSMUSG00000001300	8617731	8661239	downstream	176462	132813	NearestStart
8	8489862	8489964	103	MACS_peak_2096 ENSMUSG00000001300	MACS_peak_2096	-	ENSMUSG00000001300	8617731	8661239	downstream	171377	127767	NearestStart
8	8619661	8619832	172	MACS_peak_2097 ENSMUSG00000001300	MACS_peak_2097	-	ENSMUSG00000001300	8617731	8661239	inside	41578	1930	NearestStart
8	11266306	11266412	107	MACS_peak_2098 ENSMUSG00000031502	MACS_peak_2098	-	ENSMUSG00000031502	11198433	11312748	inside	46442	46336	NearestStart
8	11308691	11308965	275	MACS_peak_2099 ENSMUSG00000031502	MACS_peak_2099	-	ENSMUSG00000031502	11198433	11312748	inside	4057	3783	NearestStart
8	15170685	15170793	109	MACS_peak_2104 ENSMUSG00000077503	MACS_peak_2104	-	ENSMUSG00000077503	15227407	15227537	downstream	56852	56614	NearestStart
8	16591513	16591672	160	MACS_peak_2106 ENSMUSG00000060924	MACS_peak_2106	-	ENSMUSG00000060924	15892545	17534974	inside	943461	698968	NearestStart
8	18107006	18107125	120	MACS_peak_2107 ENSMUSG00000077675	MACS_peak_2107	-	ENSMUSG00000077675	18512515	18512645	downstream	405639	405390	NearestStart
8	23763811	23763919	109	MACS_peak_2110 ENSMUSG00000031536	MACS_peak_2110	-	ENSMUSG00000031536	23738604	23763897	overlapStart	86	22	NearestStart
8	26573064	26573233	170	MACS_peak_2116 ENSMUSG00000021618	MACS_peak_2116	-	ENSMUSG00000021618	26564341	26565627	upstream	-7437	7437	NearestStart
8	27044977	27045080	104	MACS_peak_2117 ENSMUSG00000037260	MACS_peak_2117	-	ENSMUSG00000037260	27054931	27087216	downstream	42239	9851	NearestStart
8	28346748	28346899	152	MACS_peak_2118 ENSMUSG00000031489	MACS_peak_2118	-	ENSMUSG00000031489	28336248	28340060	upstream	-6688	6688	NearestStart
8	29019880	29020061	182	MACS_peak_2120 ENSMUSG00000064882	MACS_peak_2120	-	ENSMUSG00000064882	28871481	28871579	upstream	-148301	148301	NearestStart
8	34309825	34310000	176	MACS_peak_2122 ENSMUSG00000083557	MACS_peak_2122	-	ENSMUSG00000083557	34301668	34302768	upstream	-7057	7057	NearestStart
8	44406104	44406225	122	MACS_peak_2132 ENSMUSG00000051176	MACS_peak_2132	-	ENSMUSG00000051176	44380422	44392290	upstream	-13814	13814	NearestStart
8	46318761	46318909	149	MACS_peak_2134 ENSMUSG00000031645	MACS_peak_2134	-	ENSMUSG00000031645	46326524	46347385	downstream	28624	7615	NearestStart
8	46331802	46331922	121	MACS_peak_2135 ENSMUSG00000031645	MACS_peak_2135	-	ENSMUSG00000031645	46326524	46347385	inside	15583	5278	NearestStart
8	48567787	48567962	176	MACS_peak_2136 ENSMUSG00000038102	MACS_peak_2136	-	ENSMUSG00000038102	48575483	48618824	downstream	51037	7521	NearestStart
8	49837236	49837570	335	MACS_peak_2140 ENSMUSG00000031561	MACS_peak_2140	-	ENSMUSG00000031561	49313036	49929268	inside	92032	91698	NearestStart
8	60211708	60211860	153	MACS_peak_2144 ENSMUSG00000031608	MACS_peak_2144	-	ENSMUSG00000031608	60003366	60131800	upstream	-79908	79908	NearestStart
8	62824816	62824930	115	MACS_peak_2145 ENSMUSG00000070023	MACS_peak_2145	-	ENSMUSG00000070023	62908644	62982026	downstream	157210	83714	NearestStart
8	66845783	66845936	154	MACS_peak_2146 ENSMUSG00000076042	MACS_peak_2146	-	ENSMUSG00000076042	66993129	66993238	downstream	147455	147193	NearestStart
8	67570720	67570822	103	MACS_peak_2148 ENSMUSG00000074303	MACS_peak_2148	-	ENSMUSG00000074303	67552319	67561235	upstream	-9485	9485	NearestStart
8	68847387	68847599	213	MACS_peak_2149 ENSMUSG00000074294	MACS_peak_2149	-	ENSMUSG00000074294	68997565	68997801	downstream	150414	149966	NearestStart
8	69610173	69610403	231	MACS_peak_2150 ENSMUSG00000080437	MACS_peak_2150	-	ENSMUSG00000080437	69737195	69737318	downstream	127145	126792	NearestStart
8	70425371	70425540	170	MACS_peak_2151 ENSMUSG00000030465	MACS_peak_2151	-	ENSMUSG00000030465	70212988	70525862	inside	100491	100322	NearestStart
8	73292838	73292940	103	MACS_peak_2155 ENSMUSG00000031838	MACS_peak_2155	-	ENSMUSG00000031838	73286673	73290562	upstream	-2276	2276	NearestStart
8	74835136	74835276	141	MACS_peak_2158 ENSMUSG00000069996	MACS_peak_2158	-	ENSMUSG00000069996	74828808	74829080	upstream	-6056	6056	NearestStart
8	75860863	75860978	116	MACS_peak_2161 ENSMUSG00000004383	MACS_peak_2161	-	ENSMUSG00000004383	75338498	75877439	inside	16576	16461	NearestStart
8	81017065	81017200	136	MACS_peak_2164 ENSMUSG00000037070	MACS_peak_2164	-	ENSMUSG00000037070	81029170	81032797	downstream	15732	11970	NearestStart
8	82410606	82410708	103	MACS_peak_2167 ENSMUSG00000064325	MACS_peak_2167	-	ENSMUSG00000064325	82494244	82581905	downstream	171299	83536	NearestStart
8	83435480	83435636	157	MACS_peak_2168 ENSMUSG00000031714	MACS_peak_2168	-	ENSMUSG00000031714	83288339	83404395	upstream	-31085	31085	NearestStart
8	87174227	87174459	233	MACS_peak_2172 ENSMUSG00000053560	MACS_peak_2172	-	ENSMUSG00000053560	87185985	87186650	downstream	12423	11526	NearestStart
8	87503856	87503995	140	MACS_peak_2173 ENSMUSG00000052837	MACS_peak_2173	-	ENSMUSG00000052837	87501294	87502328	upstream	-1528	1528	NearestStart
8	87965527	87965778	252	MACS_peak_2174 ENSMUSG00000036934	MACS_peak_2174	-	ENSMUSG00000036934	87932757	87956695	upstream	-8832	8832	NearestStart
8	89411988	89412307	320	MACS_peak_2176 ENSMUSG00000031652	MACS_peak_2176	-	ENSMUSG00000031652	89365038	89409157	upstream	-2831	2831	NearestStart
