space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
6	23360350	23360455	106	MACS_peak_1294 ENSMUSG00000029697	MACS_peak_1294	-	ENSMUSG00000029697	23195050	23198362	upstream	-161988	161988	NearestStart
6	29559890	29560021	132	MACS_peak_1295 ENSMUSG00000012535	MACS_peak_1295	-	ENSMUSG00000012535	29490827	29559607	upstream	-283	283	NearestStart
6	30222429	30222634	206	MACS_peak_1297 ENSMUSG00000039159	MACS_peak_1297	-	ENSMUSG00000039159	30162987	30254522	inside	32093	31888	NearestStart
6	37327984	37328090	107	MACS_peak_1301 ENSMUSG00000078178	MACS_peak_1301	-	ENSMUSG00000078178	37279636	37279695	upstream	-48289	48289	NearestStart
6	39370595	39370700	106	MACS_peak_1307 ENSMUSG00000029922	MACS_peak_1307	-	ENSMUSG00000029922	39347803	39370437	upstream	-158	158	NearestStart
6	39395866	39396037	172	MACS_peak_1308 ENSMUSG00000064900	MACS_peak_1308	-	ENSMUSG00000064900	39372288	39372418	upstream	-23448	23448	NearestStart
6	50668731	50668937	207	MACS_peak_1309 ENSMUSG00000029831	MACS_peak_1309	-	ENSMUSG00000029831	50600669	50604440	upstream	-64291	64291	NearestStart
6	51956440	51956568	129	MACS_peak_1310 ENSMUSG00000059182	MACS_peak_1310	-	ENSMUSG00000059182	51809165	51962548	inside	6108	5980	NearestStart
6	55119907	55120121	215	MACS_peak_1315 ENSMUSG00000003477	MACS_peak_1315	-	ENSMUSG00000003477	55120621	55125021	downstream	5114	500	NearestStart
6	71583438	71583616	179	MACS_peak_1321 ENSMUSG00000053470	MACS_peak_1321	-	ENSMUSG00000053470	71539039	71582899	upstream	-539	539	NearestStart
6	72737390	72737607	218	MACS_peak_1322 ENSMUSG00000055799	MACS_peak_1322	-	ENSMUSG00000055799	72576374	72738950	inside	1560	1343	NearestStart
6	73318580	73318758	179	MACS_peak_1323 ENSMUSG00000056197	MACS_peak_1323	-	ENSMUSG00000056197	73418641	73419558	downstream	100978	99883	NearestStart
6	82722953	82723117	165	MACS_peak_1326 ENSMUSG00000000628	MACS_peak_1326	-	ENSMUSG00000000628	82675041	82724453	inside	1500	1336	NearestStart
6	83371927	83372043	117	MACS_peak_1327 ENSMUSG00000072977	MACS_peak_1327	-	ENSMUSG00000072977	83348433	83391672	inside	19745	19629	NearestStart
6	86476552	86476655	104	MACS_peak_1330 ENSMUSG00000051695	MACS_peak_1330	-	ENSMUSG00000051695	86474486	86476315	upstream	-237	237	NearestStart
6	88185982	88186174	193	MACS_peak_1332 ENSMUSG00000047046	MACS_peak_1332	-	ENSMUSG00000047046	88172596	88175672	upstream	-10310	10310	NearestStart
6	94700712	94700879	168	MACS_peak_1334 ENSMUSG00000030029	MACS_peak_1334	-	ENSMUSG00000030029	94554523	94650152	upstream	-50560	50560	NearestStart
6	97052411	97052609	199	MACS_peak_1335 ENSMUSG00000046500	MACS_peak_1335	-	ENSMUSG00000046500	96793522	97010407	upstream	-42004	42004	NearestStart
6	97346705	97346844	140	MACS_peak_1336 ENSMUSG00000044086	MACS_peak_1336	-	ENSMUSG00000044086	97188522	97202774	upstream	-143931	143931	NearestStart
6	98476113	98476216	104	MACS_peak_1337 ENSMUSG00000077813	MACS_peak_1337	-	ENSMUSG00000077813	98508733	98508825	downstream	32712	32517	NearestStart
6	99260212	99260370	159	MACS_peak_1338 ENSMUSG00000030067	MACS_peak_1338	-	ENSMUSG00000030067	98875332	99216509	upstream	-43703	43703	NearestStart
6	99977781	99977940	160	MACS_peak_1339 ENSMUSG00000084319	MACS_peak_1339	-	ENSMUSG00000084319	99827810	99828328	upstream	-149453	149453	NearestStart
6	100285574	100285736	163	MACS_peak_1340 ENSMUSG00000072872	MACS_peak_1340	-	ENSMUSG00000072872	100178560	100237435	upstream	-48139	48139	NearestStart
6	100328082	100328299	218	MACS_peak_1341 ENSMUSG00000072872	MACS_peak_1341	-	ENSMUSG00000072872	100178560	100237435	upstream	-90647	90647	NearestStart
6	111575682	111575793	112	MACS_peak_1343 ENSMUSG00000077262	MACS_peak_1343	-	ENSMUSG00000077262	112184150	112184257	downstream	608575	608357	NearestStart
6	112153336	112153502	167	MACS_peak_1344 ENSMUSG00000077262	MACS_peak_1344	-	ENSMUSG00000077262	112184150	112184257	downstream	30921	30648	NearestStart
6	112900411	112900514	104	MACS_peak_1345 ENSMUSG00000030257	MACS_peak_1345	-	ENSMUSG00000030257	112671964	112897260	upstream	-3151	3151	NearestStart
6	113837027	113837218	192	MACS_peak_1347 ENSMUSG00000030298	MACS_peak_1347	-	ENSMUSG00000030298	113678046	113690675	upstream	-146352	146352	NearestStart
6	119274871	119274974	104	MACS_peak_1348 ENSMUSG00000055003	MACS_peak_1348	-	ENSMUSG00000055003	119265152	119280751	inside	5880	5777	NearestStart
6	119288272	119288386	115	MACS_peak_1349 ENSMUSG00000055003	MACS_peak_1349	-	ENSMUSG00000055003	119265152	119280751	upstream	-7521	7521	NearestStart
6	120014711	120014980	270	MACS_peak_1350 ENSMUSG00000045962	MACS_peak_1350	-	ENSMUSG00000045962	119874356	119987797	upstream	-26914	26914	NearestStart
6	122291095	122291288	194	MACS_peak_1351 ENSMUSG00000040669	MACS_peak_1351	-	ENSMUSG00000040669	122267749	122288669	upstream	-2426	2426	NearestStart
6	122292311	122292454	144	MACS_peak_1352 ENSMUSG00000040669	MACS_peak_1352	-	ENSMUSG00000040669	122267749	122288669	upstream	-3642	3642	NearestStart
6	122292492	122292620	129	MACS_peak_1353 ENSMUSG00000040669	MACS_peak_1353	-	ENSMUSG00000040669	122267749	122288669	upstream	-3823	3823	NearestStart
6	122558541	122558751	211	MACS_peak_1354 ENSMUSG00000030117	MACS_peak_1354	-	ENSMUSG00000030117	122556266	122560046	inside	1505	1295	NearestStart
6	123282658	123282789	132	MACS_peak_1357 ENSMUSG00000030142	MACS_peak_1357	-	ENSMUSG00000030142	123231807	123239889	upstream	-42769	42769	NearestStart
6	124691104	124691217	114	MACS_peak_1358 ENSMUSG00000072772	MACS_peak_1358	-	ENSMUSG00000072772	124689280	124691083	upstream	-21	21	NearestStart
6	124853555	124853738	184	MACS_peak_1359 ENSMUSG00000030124	MACS_peak_1359	-	ENSMUSG00000030124	124854379	124861723	downstream	8168	641	NearestStart
6	125454751	125454902	152	MACS_peak_1362 ENSMUSG00000030342	MACS_peak_1362	-	ENSMUSG00000030342	125410284	125444738	upstream	-10013	10013	NearestStart
6	126261206	126261309	104	MACS_peak_1363 ENSMUSG00000072759	MACS_peak_1363	-	ENSMUSG00000072759	126238011	126238178	upstream	-23028	23028	NearestStart
6	126765328	126765458	131	MACS_peak_1364 ENSMUSG00000000399	MACS_peak_1364	-	ENSMUSG00000000399	126771995	126799140	downstream	33812	6537	NearestStart
6	144309908	144310117	210	MACS_peak_1376 ENSMUSG00000041540	MACS_peak_1376	-	ENSMUSG00000041540	143776945	144158078	upstream	-151830	151830	NearestStart
6	148934601	148934761	161	MACS_peak_1379 ENSMUSG00000072657	MACS_peak_1379	-	ENSMUSG00000072657	148937214	148937528	downstream	2927	2453	NearestStart
6	5069250	5069444	195	MACS_peak_1290 ENSMUSG00000032827	MACS_peak_1290	+	ENSMUSG00000032827	4853320	5115661	inside	215930	46217	Overlapping
6	23360350	23360455	106	MACS_peak_1294 ENSMUSG00000017978	MACS_peak_1294	-	ENSMUSG00000017978	23212773	23789420	inside	429070	147577	Overlapping
6	32152840	32152943	104	MACS_peak_1298 ENSMUSG00000029765	MACS_peak_1298	-	ENSMUSG00000029765	32100122	32538192	inside	385352	52718	Overlapping
6	35186167	35186556	390	MACS_peak_1300 ENSMUSG00000038759	MACS_peak_1300	+	ENSMUSG00000038759	35127421	35197590	inside	58746	11034	Overlapping
6	37327984	37328090	107	MACS_peak_1301 ENSMUSG00000038648	MACS_peak_1301	-	ENSMUSG00000038648	37281021	37392139	inside	64155	46963	Overlapping
6	38057646	38057751	106	MACS_peak_1304 ENSMUSG00000038600	MACS_peak_1304	-	ENSMUSG00000038600	37998483	38074574	inside	16928	16823	Overlapping
6	38680500	38680745	246	MACS_peak_1305 ENSMUSG00000061436	MACS_peak_1305	-	ENSMUSG00000061436	38647905	38825952	inside	145452	32595	Overlapping
6	39350399	39350638	240	MACS_peak_1306 ENSMUSG00000029922	MACS_peak_1306	-	ENSMUSG00000029922	39347803	39370437	inside	20038	2596	Overlapping
6	39370595	39370700	106	MACS_peak_1307 ENSMUSG00000068601	MACS_peak_1307	+	ENSMUSG00000068601	39370377	39371291	inside	218	218	Overlapping
6	53509535	53509778	244	MACS_peak_1311 ENSMUSG00000053007	MACS_peak_1311	+	ENSMUSG00000053007	53237289	53645827	inside	272246	136049	Overlapping
6	53543848	53543983	136	MACS_peak_1312 ENSMUSG00000053007	MACS_peak_1312	+	ENSMUSG00000053007	53237289	53645827	inside	306559	101844	Overlapping
6	54233398	54233546	149	MACS_peak_1313 ENSMUSG00000004633	MACS_peak_1313	+	ENSMUSG00000004633	53990033	54250715	inside	243365	17169	Overlapping
6	77141756	77141959	204	MACS_peak_1324 ENSMUSG00000063063	MACS_peak_1324	-	ENSMUSG00000063063	76832544	77795573	inside	653817	309212	Overlapping
6	85537442	85537553	112	MACS_peak_1328 ENSMUSG00000047013	MACS_peak_1328	-	ENSMUSG00000047013	85419572	85551362	inside	13920	13809	Overlapping
6	86900893	86901112	220	MACS_peak_1331 ENSMUSG00000057230	MACS_peak_1331	+	ENSMUSG00000057230	86799511	86941850	inside	101382	40738	Overlapping
6	97346705	97346844	140	MACS_peak_1336 ENSMUSG00000030064	MACS_peak_1336	-	ENSMUSG00000030064	97236862	97567576	inside	220871	109843	Overlapping
6	113026194	113026297	104	MACS_peak_1346 ENSMUSG00000042873	MACS_peak_1346	-	ENSMUSG00000042873	112964405	113145325	inside	119131	61789	Overlapping
6	113837027	113837218	192	MACS_peak_1347 ENSMUSG00000030302	MACS_peak_1347	-	ENSMUSG00000030302	113695663	113992020	inside	154993	141364	Overlapping
6	119274871	119274974	104	MACS_peak_1348 ENSMUSG00000041460	MACS_peak_1348	+	ENSMUSG00000041460	119186544	119302425	inside	88327	27451	Overlapping
6	119288272	119288386	115	MACS_peak_1349 ENSMUSG00000041460	MACS_peak_1349	+	ENSMUSG00000041460	119186544	119302425	inside	101728	14039	Overlapping
6	142551327	142551500	174	MACS_peak_1372 ENSMUSG00000030249	MACS_peak_1372	-	ENSMUSG00000030249	142536382	142650794	inside	99467	14945	Overlapping
6	142836942	142837101	160	MACS_peak_1373 ENSMUSG00000030283	MACS_peak_1373	-	ENSMUSG00000030283	142770061	142912972	inside	76030	66881	Overlapping
7	3213669	3213903	235	MACS_peak_1380 ENSMUSG00000077815	MACS_peak_1380	+	ENSMUSG00000077815	3218627	3218709	upstream	-4958	4724	NearestStart
7	3348159	3348322	164	MACS_peak_1381 ENSMUSG00000069806	MACS_peak_1381	+	ENSMUSG00000069806	3333055	3367810	inside	15104	15104	NearestStart
7	3537878	3538132	255	MACS_peak_1382 ENSMUSG00000078814	MACS_peak_1382	+	ENSMUSG00000078814	3510165	3512248	downstream	27713	25630	NearestStart
7	6209945	6210173	229	MACS_peak_1384 ENSMUSG00000053367	MACS_peak_1384	+	ENSMUSG00000053367	6204312	6233461	inside	5633	5633	NearestStart
7	17366446	17366622	177	MACS_peak_1387 ENSMUSG00000001918	MACS_peak_1387	+	ENSMUSG00000001918	17366695	17383623	upstream	-249	73	NearestStart
7	19967161	19967458	298	MACS_peak_1389 ENSMUSG00000030400	MACS_peak_1389	+	ENSMUSG00000030400	19967380	19981043	overlapStart	-219	78	NearestStart
7	25302241	25302387	147	MACS_peak_1390 ENSMUSG00000064264	MACS_peak_1390	+	ENSMUSG00000064264	25292149	25300549	downstream	10092	1692	NearestStart
7	31051138	31051252	115	MACS_peak_1392 ENSMUSG00000081565	MACS_peak_1392	+	ENSMUSG00000081565	31048282	31048670	downstream	2856	2468	NearestStart
7	37977714	37977817	104	MACS_peak_1393 ENSMUSG00000021217	MACS_peak_1393	+	ENSMUSG00000021217	37483137	37558476	downstream	494577	419238	NearestStart
7	38986100	38986224	125	MACS_peak_1394 ENSMUSG00000054676	MACS_peak_1394	+	ENSMUSG00000054676	38968835	38979989	downstream	17265	6111	NearestStart
7	50863386	50863493	108	MACS_peak_1396 ENSMUSG00000055102	MACS_peak_1396	+	ENSMUSG00000055102	50862539	50873655	inside	847	847	NearestStart
7	52806981	52807189	209	MACS_peak_1400 ENSMUSG00000030825	MACS_peak_1400	+	ENSMUSG00000030825	52810307	52822688	upstream	-3326	3118	NearestStart
7	53689291	53689414	124	MACS_peak_1401 ENSMUSG00000065703	MACS_peak_1401	+	ENSMUSG00000065703	53705783	53705889	upstream	-16492	16369	NearestStart
7	56326527	56326630	104	MACS_peak_1402 ENSMUSG00000052512	MACS_peak_1402	+	ENSMUSG00000052512	56219736	56749370	inside	106791	106791	NearestStart
7	56603348	56603524	177	MACS_peak_1403 ENSMUSG00000078697	MACS_peak_1403	+	ENSMUSG00000078697	56852523	56862514	upstream	-249175	248999	NearestStart
7	56704152	56704272	121	MACS_peak_1404 ENSMUSG00000078697	MACS_peak_1404	+	ENSMUSG00000078697	56852523	56862514	upstream	-148371	148251	NearestStart
7	65924204	65924320	117	MACS_peak_1405 ENSMUSG00000025324	MACS_peak_1405	+	ENSMUSG00000025324	65913786	66084790	inside	10418	10418	NearestStart
7	71779553	71779672	120	MACS_peak_1408 ENSMUSG00000030519	MACS_peak_1408	+	ENSMUSG00000030519	71646592	71898755	inside	132961	119083	NearestStart
7	73018477	73018647	171	MACS_peak_1410 ENSMUSG00000030513	MACS_peak_1410	+	ENSMUSG00000030513	73007099	73195220	inside	11378	11378	NearestStart
7	75159477	75159710	234	MACS_peak_1411 ENSMUSG00000005533	MACS_peak_1411	+	ENSMUSG00000005533	75097143	75378553	inside	62334	62334	NearestStart
7	80545167	80545411	245	MACS_peak_1416 ENSMUSG00000070509	MACS_peak_1416	+	ENSMUSG00000070509	80520406	80564785	inside	24761	19374	NearestStart
7	83015604	83015708	105	MACS_peak_1419 ENSMUSG00000055652	MACS_peak_1419	+	ENSMUSG00000055652	82993268	83019016	inside	22336	3308	NearestStart
7	86963394	86963497	104	MACS_peak_1420 ENSMUSG00000030543	MACS_peak_1420	+	ENSMUSG00000030543	86955613	86958317	downstream	7781	5077	NearestStart
7	87377708	87377811	104	MACS_peak_1422 ENSMUSG00000050973	MACS_peak_1422	+	ENSMUSG00000050973	87377779	87386306	overlapStart	-71	32	NearestStart
7	88358089	88358200	112	MACS_peak_1425 ENSMUSG00000025584	MACS_peak_1425	+	ENSMUSG00000025584	88358482	88479419	upstream	-393	282	NearestStart
7	88667954	88668057	104	MACS_peak_1427 ENSMUSG00000084695	MACS_peak_1427	+	ENSMUSG00000084695	88674741	88674867	upstream	-6787	6684	NearestStart
7	89991172	89991332	161	MACS_peak_1428 ENSMUSG00000030636	MACS_peak_1428	+	ENSMUSG00000030636	90004763	90007914	upstream	-13591	13431	NearestStart
7	103353576	103353681	106	MACS_peak_1431 ENSMUSG00000066336	MACS_peak_1431	+	ENSMUSG00000066336	103358655	103358918	upstream	-5079	4974	NearestStart
7	109564462	109564623	162	MACS_peak_1433 ENSMUSG00000030978	MACS_peak_1433	+	ENSMUSG00000030978	109590331	109617439	upstream	-25869	25708	NearestStart
7	114492874	114493031	158	MACS_peak_1435 ENSMUSG00000062542	MACS_peak_1435	+	ENSMUSG00000062542	114514304	114692169	upstream	-21430	21273	NearestStart
7	119832049	119832250	202	MACS_peak_1439 ENSMUSG00000055320	MACS_peak_1439	+	ENSMUSG00000055320	119822871	120043504	inside	9178	9178	NearestStart
7	121884194	121884303	110	MACS_peak_1444 ENSMUSG00000048782	MACS_peak_1444	+	ENSMUSG00000048782	121887395	121993890	upstream	-3201	3092	NearestStart
7	129621562	129621707	146	MACS_peak_1447 ENSMUSG00000084230	MACS_peak_1447	+	ENSMUSG00000084230	129585537	129586013	downstream	36025	35549	NearestStart
7	129912263	129912366	104	MACS_peak_1448 ENSMUSG00000066189	MACS_peak_1448	+	ENSMUSG00000066189	129815288	129912360	overlapEnd	96975	6	NearestStart
7	134119531	134119640	110	MACS_peak_1450 ENSMUSG00000030682	MACS_peak_1450	+	ENSMUSG00000030682	134119902	134124014	upstream	-371	262	NearestStart
7	134897350	134897498	149	MACS_peak_1451 ENSMUSG00000030811	MACS_peak_1451	+	ENSMUSG00000030811	134890289	134912441	inside	7061	7061	NearestStart
7	143862566	143862722	157	MACS_peak_1454 ENSMUSG00000054612	MACS_peak_1454	+	ENSMUSG00000054612	144086294	144319870	upstream	-223728	223572	NearestStart
7	146041911	146042078	168	MACS_peak_1455 ENSMUSG00000041769	MACS_peak_1455	+	ENSMUSG00000041769	146038047	146074411	inside	3864	3864	NearestStart
7	147131483	147131729	247	MACS_peak_1458 ENSMUSG00000047751	MACS_peak_1458	+	ENSMUSG00000047751	147129725	147131009	downstream	1758	474	NearestStart
7	148124896	148125038	143	MACS_peak_1460 ENSMUSG00000062031	MACS_peak_1460	+	ENSMUSG00000062031	148127480	148133557	upstream	-2584	2442	NearestStart
7	148148907	148149010	104	MACS_peak_1462 ENSMUSG00000025491	MACS_peak_1462	+	ENSMUSG00000025491	148153120	148155724	upstream	-4213	4110	NearestStart
7	151292760	151292863	104	MACS_peak_1464 ENSMUSG00000037541	MACS_peak_1464	+	ENSMUSG00000037541	151187833	151610399	inside	104927	104927	NearestStart
7	152074664	152074779	116	MACS_peak_1466 ENSMUSG00000031073	MACS_peak_1466	+	ENSMUSG00000031073	152082437	152086858	upstream	-7773	7658	NearestStart
7	4075887	4076061	175	MACS_peak_1383 ENSMUSG00000047116	MACS_peak_1383	-	ENSMUSG00000047116	4071512	4072046	upstream	-3841	3841	NearestStart
7	13599628	13599882	255	MACS_peak_1385 ENSMUSG00000049600	MACS_peak_1385	-	ENSMUSG00000049600	13591060	13595179	upstream	-4449	4449	NearestStart
7	16950585	16950794	210	MACS_peak_1386 ENSMUSG00000052833	MACS_peak_1386	-	ENSMUSG00000052833	16906203	16973146	inside	22561	22352	NearestStart
7	17509464	17509600	137	MACS_peak_1388 ENSMUSG00000019370	MACS_peak_1388	-	ENSMUSG00000019370	17502158	17509328	upstream	-136	136	NearestStart
7	30983840	30983951	112	MACS_peak_1391 ENSMUSG00000001794	MACS_peak_1391	-	ENSMUSG00000001794	30971962	30980067	upstream	-3773	3773	NearestStart
7	48767697	48767932	236	MACS_peak_1395 ENSMUSG00000074166	MACS_peak_1395	-	ENSMUSG00000074166	48734244	48755260	upstream	-12437	12437	NearestStart
7	51751534	51751637	104	MACS_peak_1397 ENSMUSG00000008140	MACS_peak_1397	-	ENSMUSG00000008140	51745307	51751899	inside	365	262	NearestStart
7	52230152	52230255	104	MACS_peak_1398 ENSMUSG00000007783	MACS_peak_1398	-	ENSMUSG00000007783	52214743	52230104	upstream	-48	48	NearestStart
7	52651288	52651399	112	MACS_peak_1399 ENSMUSG00000063511	MACS_peak_1399	-	ENSMUSG00000063511	52631833	52651062	upstream	-226	226	NearestStart
7	69597410	69597513	104	MACS_peak_1406 ENSMUSG00000070526	MACS_peak_1406	-	ENSMUSG00000070526	69608382	69609233	downstream	11823	10869	NearestStart
7	71102021	71102316	296	MACS_peak_1407 ENSMUSG00000052040	MACS_peak_1407	-	ENSMUSG00000052040	71036253	71083743	upstream	-18278	18278	NearestStart
7	72595154	72595298	145	MACS_peak_1409 ENSMUSG00000030516	MACS_peak_1409	-	ENSMUSG00000030516	72441054	72516125	upstream	-79029	79029	NearestStart
7	75311652	75311762	111	MACS_peak_1412 ENSMUSG00000030553	MACS_peak_1412	-	ENSMUSG00000030553	75381496	75409119	downstream	97467	69734	NearestStart
7	77749789	77749956	168	MACS_peak_1413 ENSMUSG00000030551	MACS_peak_1413	-	ENSMUSG00000030551	77496836	77511632	upstream	-238157	238157	NearestStart
7	78933399	78933541	143	MACS_peak_1414 ENSMUSG00000070511	MACS_peak_1414	-	ENSMUSG00000070511	78495372	78495716	upstream	-437683	437683	NearestStart
7	79470926	79471168	243	MACS_peak_1415 ENSMUSG00000032776	MACS_peak_1415	-	ENSMUSG00000032776	79222718	79451481	upstream	-19445	19445	NearestStart
7	80680048	80680210	163	MACS_peak_1417 ENSMUSG00000078671	MACS_peak_1417	-	ENSMUSG00000078671	80649967	80686632	inside	6584	6422	NearestStart
7	80747812	80748003	192	MACS_peak_1418 ENSMUSG00000065729	MACS_peak_1418	-	ENSMUSG00000065729	80790871	80790975	downstream	43163	42868	NearestStart
7	87275348	87275615	268	MACS_peak_1421 ENSMUSG00000030541	MACS_peak_1421	-	ENSMUSG00000030541	87239736	87260218	upstream	-15130	15130	NearestStart
7	87924186	87924338	153	MACS_peak_1423 ENSMUSG00000030536	MACS_peak_1423	-	ENSMUSG00000030536	87857673	87948180	inside	23994	23842	NearestStart
7	88328216	88328334	119	MACS_peak_1424 ENSMUSG00000083820	MACS_peak_1424	-	ENSMUSG00000083820	88306283	88306630	upstream	-21586	21586	NearestStart
7	88625926	88626041	116	MACS_peak_1426 ENSMUSG00000062444	MACS_peak_1426	-	ENSMUSG00000062444	88605288	88638669	inside	12743	12628	NearestStart
7	97155645	97155786	142	MACS_peak_1429 ENSMUSG00000030619	MACS_peak_1429	-	ENSMUSG00000030619	97103166	97129493	upstream	-26152	26152	NearestStart
7	102628746	102628914	169	MACS_peak_1430 ENSMUSG00000065875	MACS_peak_1430	-	ENSMUSG00000065875	102590861	102590967	upstream	-37779	37779	NearestStart
7	107128893	107129136	244	MACS_peak_1432 ENSMUSG00000058761	MACS_peak_1432	-	ENSMUSG00000058761	107068767	107104041	upstream	-24852	24852	NearestStart
7	114483173	114483303	131	MACS_peak_1434 ENSMUSG00000076951	MACS_peak_1434	-	ENSMUSG00000076951	114463168	114463277	upstream	-19896	19896	NearestStart
7	116753637	116753835	199	MACS_peak_1436 ENSMUSG00000031024	MACS_peak_1436	-	ENSMUSG00000031024	116667425	116760661	inside	7024	6826	NearestStart
7	116760161	116760278	118	MACS_peak_1437 ENSMUSG00000031024	MACS_peak_1437	-	ENSMUSG00000031024	116667425	116760661	inside	500	383	NearestStart
7	119254311	119254519	209	MACS_peak_1438 ENSMUSG00000030772	MACS_peak_1438	-	ENSMUSG00000030772	119259537	119301933	downstream	47622	5018	NearestStart
7	120781847	120782025	179	MACS_peak_1440 ENSMUSG00000073862	MACS_peak_1440	-	ENSMUSG00000073862	120844411	120851956	downstream	70109	62386	NearestStart
7	120794297	120794405	109	MACS_peak_1441 ENSMUSG00000073862	MACS_peak_1441	-	ENSMUSG00000073862	120844411	120851956	downstream	57659	50006	NearestStart
7	121147828	121147937	110	MACS_peak_1442 ENSMUSG00000055723	MACS_peak_1442	-	ENSMUSG00000055723	121190302	121261295	downstream	113467	42365	NearestStart
7	121261240	121261383	144	MACS_peak_1443 ENSMUSG00000055723	MACS_peak_1443	-	ENSMUSG00000055723	121190302	121261295	overlapStart	55	55	NearestStart
7	125723549	125723682	134	MACS_peak_1445 ENSMUSG00000042246	MACS_peak_1445	-	ENSMUSG00000042246	125679358	125728200	inside	4651	4518	NearestStart
7	126136070	126136321	252	MACS_peak_1446 ENSMUSG00000008734	MACS_peak_1446	-	ENSMUSG00000008734	126117168	126138675	inside	2605	2354	NearestStart
7	134028405	134028589	185	MACS_peak_1449 ENSMUSG00000059981	MACS_peak_1449	-	ENSMUSG00000059981	134009911	134028217	upstream	-188	188	NearestStart
7	137408155	137408300	146	MACS_peak_1452 ENSMUSG00000030849	MACS_peak_1452	-	ENSMUSG00000030849	137305967	137410322	inside	2167	2022	NearestStart
7	137690352	137690455	104	MACS_peak_1453 ENSMUSG00000040331	MACS_peak_1453	-	ENSMUSG00000040331	137676047	137690863	inside	511	408	NearestStart
7	146722890	146722999	110	MACS_peak_1456 ENSMUSG00000041309	MACS_peak_1456	-	ENSMUSG00000041309	146765198	146768692	downstream	45802	42199	NearestStart
7	146765521	146765629	109	MACS_peak_1457 ENSMUSG00000041309	MACS_peak_1457	-	ENSMUSG00000041309	146765198	146768692	inside	3171	323	NearestStart
7	147246911	147247140	230	MACS_peak_1459 ENSMUSG00000025469	MACS_peak_1459	-	ENSMUSG00000025469	147232157	147234985	upstream	-11926	11926	NearestStart
7	148145504	148145666	163	MACS_peak_1461 ENSMUSG00000060591	MACS_peak_1461	-	ENSMUSG00000060591	148140736	148141860	upstream	-3644	3644	NearestStart
7	150153432	150153542	111	MACS_peak_1463 ENSMUSG00000009248	MACS_peak_1463	-	ENSMUSG00000009248	150152734	150155169	inside	1737	698	NearestStart
7	151882878	151882981	104	MACS_peak_1465 ENSMUSG00000031075	MACS_peak_1465	-	ENSMUSG00000031075	151774454	151924461	inside	41583	41480	NearestStart
7	152129402	152129513	112	MACS_peak_1467 ENSMUSG00000070348	MACS_peak_1467	-	ENSMUSG00000070348	152115836	152125830	upstream	-3572	3572	NearestStart
7	4075887	4076061	175	MACS_peak_1383 ENSMUSG00000030428	MACS_peak_1383	+	ENSMUSG00000030428	4071132	4086947	inside	4755	4755	Overlapping
7	31051138	31051252	115	MACS_peak_1392 ENSMUSG00000037020	MACS_peak_1392	-	ENSMUSG00000037020	31025157	31065438	inside	14300	14186	Overlapping
7	52806981	52807189	209	MACS_peak_1400 ENSMUSG00000040428	MACS_peak_1400	+	ENSMUSG00000040428	52781700	52809599	inside	25281	2410	Overlapping
7	53689291	53689414	124	MACS_peak_1401 ENSMUSG00000058975	MACS_peak_1401	+	ENSMUSG00000058975	53651867	53694074	inside	37424	4660	Overlapping
7	56603348	56603524	177	MACS_peak_1403 ENSMUSG00000052512	MACS_peak_1403	+	ENSMUSG00000052512	56219736	56749370	inside	383612	145846	Overlapping
7	56704152	56704272	121	MACS_peak_1404 ENSMUSG00000052512	MACS_peak_1404	+	ENSMUSG00000052512	56219736	56749370	inside	484416	45098	Overlapping
7	75311652	75311762	111	MACS_peak_1412 ENSMUSG00000005533	MACS_peak_1412	+	ENSMUSG00000005533	75097143	75378553	inside	214509	66791	Overlapping
7	103353576	103353681	106	MACS_peak_1431 ENSMUSG00000048078	MACS_peak_1431	+	ENSMUSG00000048078	103319754	104059603	inside	33822	33822	Overlapping
7	109564462	109564623	162	MACS_peak_1433 ENSMUSG00000030987	MACS_peak_1433	+	ENSMUSG00000030987	109416320	109585362	inside	148142	20739	Overlapping
7	119254311	119254519	209	MACS_peak_1438 ENSMUSG00000059263	MACS_peak_1438	+	ENSMUSG00000059263	119167020	119254893	inside	87291	374	Overlapping
7	121147828	121147937	110	MACS_peak_1442 ENSMUSG00000038156	MACS_peak_1442	+	ENSMUSG00000038156	120909688	121184872	inside	238140	36935	Overlapping
7	129621562	129621707	146	MACS_peak_1447 ENSMUSG00000052889	MACS_peak_1447	+	ENSMUSG00000052889	129432639	129777916	inside	188923	156209	Overlapping
7	146722890	146722999	110	MACS_peak_1456 ENSMUSG00000025477	MACS_peak_1456	+	ENSMUSG00000025477	146575008	146765551	inside	147882	42552	Overlapping
7	146765521	146765629	109	MACS_peak_1457 ENSMUSG00000025477	MACS_peak_1457	+	ENSMUSG00000025477	146575008	146765551	overlapEnd	190513	30	Overlapping
8	4238691	4238806	116	MACS_peak_1469 ENSMUSG00000002948	MACS_peak_1469	+	ENSMUSG00000002948	4238761	4251423	overlapStart	-70	45	NearestStart
8	12050972	12051134	163	MACS_peak_1472 ENSMUSG00000031512	MACS_peak_1472	+	ENSMUSG00000031512	11840519	11855760	downstream	210453	195212	NearestStart
8	12179595	12179706	112	MACS_peak_1473 ENSMUSG00000074473	MACS_peak_1473	+	ENSMUSG00000074473	12278819	12280657	upstream	-99224	99113	NearestStart
